doctor_id,user_id_fk,phone_number,specialty,license_number
1605,1605,80682672,Ophthalmology,6d40c31d-3cc9-49d6-8be3-a676e4a3344d
1606,1606,92813983,General Practitioner,74c35b14-4f2f-455a-b615-46ca407ba5e5
1607,1607,88620487,Orthopaedics,14a46d5b-8cb9-4ef5-8b54-2ca197ee04d3
1608,1608,93320294,Obstetrics and Gynaecology (O&G),f002cc7a-8098-4152-8c5a-2769597f8b6d
1609,1609,82276854,Otorhinolaryngology (ENT),8a3ba9e0-86e4-4f7a-b012-d761860f2091
1610,1610,96488192,Dermatology,fa3a7beb-39a6-406c-b851-b1498f965e72
1611,1611,88276601,Obstetrics and Gynaecology (O&G),4332f758-be4b-402d-a791-6362ea288c6e
1612,1612,84909583,General Practitioner,37c839f7-76f1-4adc-83b0-53c80fd4fff4
1613,1613,89583449,Obstetrics and Gynaecology (O&G),f64c75e5-5174-4c2d-bdb2-c59c2b6a1d04
1614,1614,84184733,Dermatology,b1e0bb4b-8cac-4b75-bda9-c07ad8cdd8ad
1615,1615,90980115,Cardiology,4aa0afec-5203-4f68-bbbd-9138d532edb8
1616,1616,81265238,Ophthalmology,df442cac-2f53-4807-b9f5-3bddbdd36d58
1617,1617,98751783,Dermatology,e506b4c0-1b22-4ab7-ba58-17033d49d9da
1618,1618,98855338,General Practitioner,34c9c19e-be5f-4d1b-88bc-9cc26bb4c791
1619,1619,96096917,Internal Medicine,37fffb8e-01ce-40d8-9e5a-439d8a9638ed
1620,1620,92705734,Obstetrics and Gynaecology (O&G),c669c075-cb8e-4aa7-9aa4-c2891832bbe3
1621,1621,94476425,Paediatrics,102e0942-a941-4a7a-8fe5-e51c539a0443
1622,1622,88720794,Paediatrics,ad535ac0-6e1c-41eb-9599-9f09203facc5
1623,1623,91626321,Ophthalmology,ed2def75-b52f-4a91-8142-592b477b78d9
1624,1624,81886887,Orthopaedics,d7a49cc5-c9b7-4c41-b1e0-e7a9cc3d2a53
1625,1625,86848795,General Practitioner,7caf77c9-8d07-40e0-840c-908baf0e761a
1626,1626,93934880,General Practitioner,ae2801ce-1dcc-4e45-915e-96db7f96d0cc
1627,1627,89613228,General Practitioner,7c611cb2-01b0-42ff-ac3e-9d47b5ba767b
1628,1628,87145338,Orthopaedics,b0428b71-e578-47c9-aeee-f25bfa756bd6
1629,1629,92818697,Internal Medicine,aef36a7a-2562-4939-919f-067afd0ff02d
1630,1630,99487057,Ophthalmology,1f1e9f1e-9b52-4f34-a08d-6465b8b7389b
1631,1631,86137324,Ophthalmology,5b3aa98c-43f1-42a9-9876-372868198245
1632,1632,96263878,Paediatrics,3c706499-23ba-4234-a07e-e776da89e433
1633,1633,85224240,Ophthalmology,c32bf325-be85-4f4c-888c-7f27366ffe5f
1634,1634,92515233,Dermatology,c2b0ca32-c3ea-4678-9984-2cbe5290fa27
1635,1635,85557101,Family Medicine,c36b7635-337f-44f0-af3b-5ed61755432e
1636,1636,80050968,Cardiology,8bc88182-050d-4768-bca4-2bd34aab0420
1637,1637,98960075,Dermatology,af5b0bb7-4158-4677-9ea6-956d7aca6de0
1638,1638,99461875,Otorhinolaryngology (ENT),d966866f-9682-401e-aa57-b7344ee52c2d
1639,1639,80442509,Ophthalmology,76530e3b-f071-430c-9146-da19b52d3b40
1640,1640,99605976,Orthopaedics,95f9952f-861a-4d03-8890-4d657e12ce1d
1641,1641,98032977,Family Medicine,9ef76f26-0a2c-4121-93da-def41c0db853
1642,1642,88570838,Otorhinolaryngology (ENT),c8cc7440-ab91-47e6-bff6-33533c242057
1643,1643,89481657,Cardiology,b9444a3e-764b-4945-b1ce-a1a40fe5edf5
1644,1644,87123693,Ophthalmology,f47018be-b4df-41f5-9da0-a9d1bf0e7022
1645,1645,93743815,General Practitioner,5940e658-d579-4182-be6f-9d81b3e0b642
1646,1646,82881627,Cardiology,fa3be6eb-4c07-4d73-8439-eae5a198ce0a
1647,1647,98146930,Paediatrics,74ee474a-a56e-4487-8eb1-49c9a7d42c8d
1648,1648,88023036,Paediatrics,a7c73f16-75d2-41c8-a858-e602916fdc16
1649,1649,92807414,General Practitioner,0a32b991-bdf9-45aa-8d55-2788784a784c
1650,1650,99135773,Cardiology,c72e595c-f848-4e6c-af30-ec1955677131
1651,1651,99905650,Internal Medicine,c2830e47-073b-47eb-941a-59111b4cf8a9
1652,1652,96734350,General Practitioner,74dd70df-7f17-4ff0-a1cc-7fd979b78905
1653,1653,94766524,Otorhinolaryngology (ENT),3dc4fc2d-dd88-4898-a295-f7db21c33a93
1654,1654,89133662,Orthopaedics,4fe7dbec-6ed6-4ec0-a5c0-0285248acf8d
1655,1655,87113428,Otorhinolaryngology (ENT),ac1f7aa9-06e3-4962-b2fa-649cefde2e5a
1656,1656,80809310,Orthopaedics,56fff8ab-683f-4c1b-b634-5e815ce17254
1657,1657,98677053,Dermatology,1bcaf8e8-cbe6-4033-81d9-a4c8e4e53603
1658,1658,93269315,Orthopaedics,9c67d9f6-a9e0-415b-8172-7ac50d6bcfc0
1659,1659,91843550,Dermatology,559bb4c8-487a-404a-ae92-8cfc8e8ef550
1660,1660,93660882,Orthopaedics,7805f013-08b2-48f1-b9dc-24c78095c4c9
1661,1661,83128896,Otorhinolaryngology (ENT),f0593511-247e-4f88-aae7-1c42f6216e9e
1662,1662,80142761,Obstetrics and Gynaecology (O&G),e4798d7d-94c6-4fc4-abe6-e08e02a06001
1663,1663,92274091,General Practitioner,e8986be6-8080-4247-84a2-5ec6dc92fa07
1664,1664,95137713,Internal Medicine,6396299a-6f3c-4086-bf0f-6394af319740
1665,1665,88753515,Orthopaedics,2f5b0690-d2f2-4a1e-93ab-a703d119b762
1666,1666,92121754,Paediatrics,329fe55d-f1a2-4756-afc0-2420bda3004b
1667,1667,86747350,Cardiology,b46c9da9-1f1c-472b-b26b-99cd7ffd1fac
1668,1668,85426904,Orthopaedics,ac1d5e9b-b108-4a33-85e1-4c91bdc199ba
1669,1669,87505182,Family Medicine,979b9fd6-9605-40be-9519-378e7b32e891
1670,1670,92718821,Otorhinolaryngology (ENT),c8677004-65c2-44c7-ac9f-d1f78a021aab
1671,1671,82963479,General Practitioner,1445bf60-9087-4241-8609-ebdf13ea31b9
1672,1672,82824275,Internal Medicine,ab6e5ee0-ad18-49cf-9ecb-60916b06dfd4
1673,1673,84328699,Obstetrics and Gynaecology (O&G),22fe9b88-ce20-4ea0-9235-c0a90177cc0b
1674,1674,86047305,Paediatrics,c0d68553-6030-4240-8676-09aa62c0ce08
1675,1675,95424522,Ophthalmology,6b5b3800-a548-4f89-a773-ede72811e14d
1676,1676,99387349,Family Medicine,dd03b448-b6d8-433f-ba7d-d6098b70ef4a
1677,1677,83719458,Cardiology,cf940510-6bcf-412b-aa2d-ac14792f56d9
1678,1678,90396331,Family Medicine,8a1ea860-28d6-4fcf-98dd-b34170f92534
1679,1679,92850780,Dermatology,e2184b68-dee8-473d-ae49-db632e287271
1680,1680,91769899,Orthopaedics,fbe437eb-c5f4-441c-b2a6-0a7c7584f9ee
1681,1681,84719120,Internal Medicine,5e82c72a-2b43-423d-9e37-a4c0cc930da6
1682,1682,91268653,Family Medicine,56ed4fcd-4988-4363-b69c-2f1880c8911c
1683,1683,83101847,Family Medicine,04d5f8fe-6e4a-4df8-9e0e-74edd51d065c
1684,1684,80690470,Cardiology,d78d5836-51b8-4a2a-8f3a-a5b6546aae52
1685,1685,98965356,Internal Medicine,ac50d668-1c55-4705-aa30-967b3bfc6460
1686,1686,84913723,Ophthalmology,0918b8a3-cf9a-4085-b6e1-6c9f701276e6
1687,1687,89280885,Orthopaedics,27ba6f70-da66-46e6-801a-a3b7f461e533
1688,1688,99600734,Internal Medicine,565b022c-e682-4453-8b94-f40b22532b68
1689,1689,87109095,Orthopaedics,78225e3a-c942-4634-8fae-ef7c43e7b6a6
1690,1690,95071243,Internal Medicine,8b0fa96c-464f-4f3c-9b34-19dbeabbcc74
1691,1691,94217699,Family Medicine,e3b272be-105d-4af1-8cda-aca8787df794
1692,1692,91126715,Orthopaedics,43a40a0a-8ddd-48a9-a104-dc65c9312a7a
1693,1693,89149904,Ophthalmology,61efaaf9-ca3c-4955-8f77-ca9754e2f3c8
1694,1694,83079793,Orthopaedics,5f9d6f3d-406a-4296-ad3e-bbfb64c16fb5
1695,1695,85026133,Orthopaedics,69075481-0b91-4a33-9ab8-211bd8992a4f
1696,1696,98006848,Cardiology,1eb65dbb-6b1c-4434-92ea-4bb0a7cde0d1
1697,1697,81664610,Cardiology,e108042f-eaab-48ed-8781-7dc321e89b76
1698,1698,91567982,Ophthalmology,dbe5a8aa-753a-4396-9266-ec3de1f712fb
1699,1699,86004781,Obstetrics and Gynaecology (O&G),69b7b71c-50ff-47af-b381-22e47ee01646
1700,1700,94425384,Otorhinolaryngology (ENT),818af12e-fb7c-4a8e-8bb7-a4def71dc81e
1701,1701,82811475,Internal Medicine,25ca56fb-470c-4204-8f81-52b7e84d739a
1702,1702,85728374,Family Medicine,6c1ad295-a50f-4f18-b5d3-35612a73945a
1703,1703,97174215,Paediatrics,47b1f230-b3cf-4c42-91ea-99e8060cec79
1704,1704,92305996,Family Medicine,625c953b-2c50-4b31-8517-abafe9e4d392
1705,1705,88294840,Internal Medicine,fad05668-2185-458d-bbd5-14df77534497
1706,1706,94896531,Paediatrics,701f1b4e-bdc6-4b14-9c83-c2db6192c7da
1707,1707,89428329,Obstetrics and Gynaecology (O&G),f85e90ad-6271-4654-abfe-1d32fd28aa59
1708,1708,88528559,Ophthalmology,1d97bd5f-c5a5-47c4-8344-54c178bfc761
1709,1709,95666048,Obstetrics and Gynaecology (O&G),3cb1bdda-77db-4f38-a961-c45d1debbbd0
1710,1710,97949572,Otorhinolaryngology (ENT),c59e6aec-2c3d-4a9b-b13d-1af564c320f1
1711,1711,90907568,General Practitioner,5cc980d3-5378-46aa-924a-ec824fea63e3
1712,1712,88878087,Orthopaedics,9fb6967b-c143-4f81-a71d-18a358293f9d
1713,1713,82669159,Paediatrics,d51afc76-5f7e-4c3d-a1f2-aa8d81185c07
1714,1714,87456695,Paediatrics,dab8bcb3-f036-4981-8f96-784563df6a03
1715,1715,85932144,Family Medicine,32bcc239-cc88-4057-ab8d-1b5800a49fe0
1716,1716,95636167,Ophthalmology,e799adee-90c9-4a74-bffa-1fbd6c1fb55a
1717,1717,82879247,Orthopaedics,3caec17b-fa49-4b4f-aaed-107c9e40429f
1718,1718,88639412,Family Medicine,bb702225-f75e-4fb0-8b5f-04399ab69629
1719,1719,89197889,Obstetrics and Gynaecology (O&G),326139c1-1753-4a5d-9ad4-4ec1b02fa657
1720,1720,87726065,Orthopaedics,9b1d0fd7-9928-42b7-91f6-5e0e5e10931d
1721,1721,97069776,Orthopaedics,806fa701-937d-43db-bf4f-2250e073bac7
1722,1722,92652747,Otorhinolaryngology (ENT),7d65b5af-70d2-4cba-9643-7f58f444b8b1
1723,1723,84589171,Internal Medicine,c1bf4c6a-c708-4892-9529-81be5af3c84c
1724,1724,96726357,Orthopaedics,f2ac3f10-5f8a-4812-92d5-ee13ee250a38
1725,1725,84150517,Internal Medicine,71c9608b-d61a-4add-b364-bcaa7ca2ef12
1726,1726,83373793,Family Medicine,da8e4c56-610b-433e-ab5a-abbd2374a267
1727,1727,91313811,Ophthalmology,cf9420e3-bb61-421c-adbe-468a1ed94c51
1728,1728,97975762,Otorhinolaryngology (ENT),02cbbc8e-62b8-416d-836e-91000c6c5adc
1729,1729,84316807,Ophthalmology,4170898d-80a6-4381-8d77-93c43e611468
1730,1730,94831052,Cardiology,fa4704c9-fea6-4979-8e13-b0c65a88b4c2
1731,1731,89790515,Paediatrics,776cbfe4-a497-434d-85fb-64507d353429
1732,1732,87090761,Dermatology,200f3f39-b96c-4cc4-8553-095503712567
1733,1733,84931273,Ophthalmology,492bcb91-412e-4408-a95e-f6b69127f204
1734,1734,83023425,Paediatrics,3a73e9e3-96a4-4bd0-9ebe-2031eb5f0daa
1735,1735,81638348,Dermatology,a7b98cc1-572f-4c20-a540-6b11e16a6bae
1736,1736,93644373,Obstetrics and Gynaecology (O&G),5bf84e67-ba9a-43a8-bbc5-ff8e618bbd6b
1737,1737,89508079,Family Medicine,47788519-1318-4154-95e5-a920413a8fb2
1738,1738,81528684,Otorhinolaryngology (ENT),717139d5-8374-44ea-9f3a-601fa886fa43
1739,1739,97955547,Internal Medicine,886a2cc6-9cab-42a4-858f-864dfd35072b
1740,1740,91661716,Cardiology,691562b5-c900-4da9-a6d8-a9a57e503f02
1741,1741,84640902,Family Medicine,f5f28a07-a6f0-40cd-8711-42ed5dd68dc5
1742,1742,92355202,Ophthalmology,b8ad0a66-d68a-4a43-887d-3a4bc638d0d8
1743,1743,84567089,Family Medicine,e44aea47-76ad-442d-9aac-089b73e9fa63
1744,1744,82981072,Cardiology,0ae350f4-fb5c-484a-a30d-bcc29e3100ed
1745,1745,81193938,General Practitioner,9b6802a9-8ee1-4f45-a328-4794d20eacdb
1746,1746,80990520,Internal Medicine,c5441ba0-8756-4cec-88dd-9970ba9da481
1747,1747,85869768,General Practitioner,2ce495ba-3a9b-4b35-a19c-793236ec460a
1748,1748,84041239,Family Medicine,f44ad56e-d359-43aa-b356-93dcde5905cd
1749,1749,84299797,Otorhinolaryngology (ENT),9c520942-a600-4403-9007-e087e947a75f
1750,1750,94413887,Internal Medicine,1c1887b0-b64f-4d63-b2e4-4ae7bc4f77a9
1751,1751,84658318,Dermatology,26df753f-5007-41af-a0ad-c0ed59fbae2c
1752,1752,96066157,Dermatology,bdf1923c-cf2a-428f-a8ba-a40ebf160497
1753,1753,94563679,Cardiology,6c347a71-f318-422b-aaf7-c125cf82b687
1754,1754,90040754,Orthopaedics,38623ab4-cc5d-47ef-ae72-032dd8ed82e9
1755,1755,87405812,Obstetrics and Gynaecology (O&G),ffe3c220-fdff-4466-85ac-d432394269a1
1756,1756,91332792,Otorhinolaryngology (ENT),388bcaea-3666-4c6c-813e-b5ff43cd116f
1757,1757,94270769,General Practitioner,19608bc3-9e99-448d-959d-ea613c21958b
1758,1758,95821138,Orthopaedics,fb813af8-0822-4ae3-82e6-ec1fa2df64d9
1759,1759,90872361,Dermatology,66a0fb51-91d7-4c54-803a-664cec8608a0
1760,1760,99244131,Paediatrics,b7187f34-ee4b-4296-95db-700f863e8b5a
1761,1761,81644812,General Practitioner,785934dd-97bc-4636-a493-646175477499
1762,1762,90372813,Dermatology,72db69bc-6507-42db-9e93-cc56e0446c99
1763,1763,95813962,Orthopaedics,5020eb8c-76f8-43d4-941b-759bbffc66f4
1764,1764,87837805,General Practitioner,88c88340-76bf-4761-8a45-6da519cb4ea1
1765,1765,95968031,Family Medicine,13cf6219-04c4-4175-9a4b-4613ee77af03
1766,1766,94397772,Ophthalmology,1fb9d44d-f068-4fc9-bcd1-ee9435e6b494
1767,1767,89815427,Cardiology,51e68ddb-bbe1-494c-8d7f-5972ddc04dca
1768,1768,94757229,Ophthalmology,d93710b2-db2f-4a58-a3c0-fa48b96602ba
1769,1769,88877282,Otorhinolaryngology (ENT),84db6d89-7a3b-4f39-95e5-3f76f84e9c9c
1770,1770,88377108,Family Medicine,b4219d5f-0ff3-448d-ab9a-acc8a1e8cef4
1771,1771,81967951,Paediatrics,106b8290-2cb6-407d-bdeb-a2e87f58e627
1772,1772,96190319,Obstetrics and Gynaecology (O&G),934a7734-9ee8-46a2-8db5-d039cd02dd89
1773,1773,94541499,General Practitioner,76093ae9-42d9-4339-ab0d-aaff96e5d514
1774,1774,95113563,Paediatrics,bec428b6-5d73-43d6-89ff-54dee5c05521
1775,1775,86252477,Orthopaedics,acb48372-7845-4891-83c2-eb063a3281e8
1776,1776,84838618,General Practitioner,202c6bce-ee06-4159-aa6c-c8dfee847bed
1777,1777,83725483,Paediatrics,7301ee2b-a433-4542-90b4-9bdf72aecac0
1778,1778,87660100,Cardiology,3528916d-87c1-48ba-a527-7744e12750f1
1779,1779,89379634,Obstetrics and Gynaecology (O&G),5e672151-d08f-48d6-88d0-fa46e6f8eb84
1780,1780,86012952,Internal Medicine,4d04135e-d84a-4f51-9578-7343d6b20560
1781,1781,80956983,Internal Medicine,ce81f789-a786-4f9a-95c2-b9c169e08a1a
1782,1782,87090825,Cardiology,613e3ea6-8aac-47b9-b184-dd9b6f2ab090
1783,1783,85720550,Otorhinolaryngology (ENT),130ad9f1-0f3d-411c-b179-9f31c1335605
1784,1784,81863843,Paediatrics,164413a8-29a5-4b05-af8f-eeb7ad365e3a
1785,1785,96995545,Obstetrics and Gynaecology (O&G),18317dcf-bbae-4ae3-985b-44510e256a63
1786,1786,83280094,Obstetrics and Gynaecology (O&G),a8725985-02d6-4704-8031-4f4e9e08ee46
1787,1787,90138309,General Practitioner,b6acbf36-1a1b-49d0-917d-3dcfd002642a
1788,1788,99469220,Cardiology,b7f581aa-6b3b-4ed6-9bef-b15efb271aa1
1789,1789,94520813,Ophthalmology,cc87b3e2-773e-4ba3-87a3-6712b3481d2b
1790,1790,85213854,Paediatrics,9a1af3dc-4cc0-487e-b0f9-bfb808ccec33
1791,1791,81945004,Paediatrics,e48428cb-711b-401e-847d-71dd3cb4a239
1792,1792,87183711,Ophthalmology,c40e3375-51ba-4fb1-879c-9347fd59ad85
1793,1793,81856520,Otorhinolaryngology (ENT),25f2a5a3-7bc9-4da7-9ba9-0a6870fa1ba5
1794,1794,99942038,Internal Medicine,9b19cc80-88fc-4a26-9a61-a9937c606f2c
1795,1795,87043592,Family Medicine,82bb648e-a011-46bb-a596-e10f61c0febd
1796,1796,86758159,General Practitioner,51e8886b-0395-4752-8ca1-afe3962d5584
1797,1797,81587842,Obstetrics and Gynaecology (O&G),b26465f0-f6fc-40dc-9c02-3e13a1cfe87d
1798,1798,86058802,General Practitioner,1e2ae4af-c86b-4378-a1b5-5cf1c0523cce
1799,1799,94710012,General Practitioner,5382c69a-b0d6-47ac-aadb-8d4f83881d45
1800,1800,85566484,Paediatrics,793001a9-3c65-4c2e-bfa9-17da03bd1519
1801,1801,93442580,Internal Medicine,3b2e162b-f8c0-430a-8e95-a790924ac2d2
1802,1802,96313902,Obstetrics and Gynaecology (O&G),31cde644-2b9e-4aac-af42-ea483cdc0834
1803,1803,91929073,Obstetrics and Gynaecology (O&G),fa4548c2-130a-44b6-9683-2b5571387f09
1804,1804,90343439,Family Medicine,92f35f35-e52c-47c7-87b9-c830c74ff5e0
1805,1805,80446279,General Practitioner,69d4925b-989e-42a7-8af5-4d1fcdfaf304
1806,1806,81316991,Cardiology,52a785d7-289e-4c7c-8ce1-009fd1944152
1807,1807,88892402,Family Medicine,3933f166-3ff7-401d-9a5d-03a9a4c02bc0
1808,1808,88928102,Dermatology,17a94919-a588-4a51-853a-06b834741743
1809,1809,90133450,Cardiology,e86025f0-eb55-4fc1-8fc4-3826ac904d35
1810,1810,85545807,General Practitioner,38abfca1-9263-4b1c-87c7-554307be010c
1811,1811,92877684,Obstetrics and Gynaecology (O&G),e3b1c369-db8e-477c-90f0-1fef5fc3a2c8
1812,1812,84865308,Cardiology,556429ba-3d4c-453b-a0ba-31b1208d1a2b
1813,1813,94147755,Internal Medicine,a360c36c-e349-4915-98d9-f66205de213c
1814,1814,94050926,Dermatology,767ca254-e156-47a8-83a4-05a83210c067
1815,1815,80830818,Dermatology,145f6ac0-cd0a-41d8-b5b3-080d089b0a70
1816,1816,91402978,Cardiology,569fc0f7-efea-4851-83d1-69eb20331de2
1817,1817,81487464,Internal Medicine,99c49069-695b-4c39-ac50-4347d35da348
1818,1818,99500893,Dermatology,f78cdd94-3029-49a5-a8f4-6193b2b425c0
1819,1819,96466421,Obstetrics and Gynaecology (O&G),3119cafa-dca3-4b33-82e5-7ee602986e18
1820,1820,86734231,General Practitioner,97f3b9b4-b4ab-4644-abe8-b594b373d3ff
1821,1821,84547126,General Practitioner,c6764953-9886-49e2-8332-20bdbd28d323
1822,1822,92612169,Paediatrics,4870d41e-53b4-422c-9f8d-6c694ddb3371
1823,1823,95518911,Obstetrics and Gynaecology (O&G),58dbe5d0-8158-41a1-bbdb-ad316674b9d9
1824,1824,96946591,Paediatrics,ad95d00d-bb33-4bf6-bebb-fb37c4c5a64f
1825,1825,90297814,Paediatrics,f32aa6f3-4d00-469c-a915-df36c0a76b39
1826,1826,93658472,Cardiology,b258ceef-cc8d-47bd-af7f-eb38ece0e61e
1827,1827,87445741,Internal Medicine,ebde89a7-3b27-4c9d-8b85-d88af7eb7ea2
1828,1828,88621835,Ophthalmology,9e709813-3d0c-4392-a19d-261c690c2291
1829,1829,96723269,Ophthalmology,18ee0a21-056f-4ea3-9b81-72955d56b923
1830,1830,82429431,Cardiology,20ce847c-f594-42ab-811f-83deabaeba73
1831,1831,89459276,Otorhinolaryngology (ENT),3bf2ebc0-4083-4f82-8179-8e6db2ef69ee
1832,1832,82785830,General Practitioner,4466916f-0d60-4cf6-9bca-6cd26e06877a
1833,1833,84801844,Dermatology,d8a92fc1-97d1-4f4f-ac37-9ee7acac4c06
1834,1834,93887187,Ophthalmology,92bff6ea-3dd7-4532-8f5f-e4a65b80d000
1835,1835,86834152,Orthopaedics,ed35458c-09ff-49ab-8ee6-0485b28406b1
1836,1836,88665863,Obstetrics and Gynaecology (O&G),5cb9e96d-6b23-4b70-a268-3a642bac0569
1837,1837,80585048,General Practitioner,d65133a1-745b-446e-8502-b69839ddae22
1838,1838,81484519,Paediatrics,1679dfdf-bdb8-4ce9-aa59-bd2c46f1f1c9
1839,1839,80587057,Paediatrics,3673aea0-84c0-4360-81b2-1f3cd7254f9b
1840,1840,90483775,Ophthalmology,c55b628b-d993-492b-9228-04e536cc28fd
1841,1841,80953098,Otorhinolaryngology (ENT),6a99db99-be73-47c3-af69-7bed01c630e1
1842,1842,92265889,Paediatrics,0d70e6a0-65c5-43c6-8e7f-063191fe0ba3
1843,1843,94276694,Cardiology,22b6773b-2875-4bc9-b9af-97f634c6dc82
1844,1844,99806976,Internal Medicine,1d1bb190-b40d-4bfa-ba63-fde6712c6af8
1845,1845,89257570,Otorhinolaryngology (ENT),d25e655a-62a3-4a91-be74-91d83f393bfa
1846,1846,82501211,Paediatrics,fe284fb9-ef08-4ed7-92b9-de91916fcca1
1847,1847,98790396,Obstetrics and Gynaecology (O&G),3b3711d8-fe10-434b-b7c1-142c87d6a411
1848,1848,98025682,General Practitioner,4fcb674b-314c-43fb-bc48-81efb5a6400a
1849,1849,86251984,Cardiology,1c3bd681-9ed3-426e-aa6c-5bc6c806d017
1850,1850,88832921,General Practitioner,1217c986-0ba2-4f57-958e-eff1abbe4bbd
1851,1851,89369443,Dermatology,62d2b2bb-bf86-4735-a1fa-88c44da94522
1852,1852,95671620,Internal Medicine,dc6cca3e-53bd-411e-b71c-692ae6e749a2
1853,1853,86467503,Otorhinolaryngology (ENT),65ff051e-9244-4993-a61a-4105da87cd44
1854,1854,90959618,Dermatology,8f4f8c65-65d4-4107-845b-adedb52a09aa
1855,1855,82688967,Paediatrics,d212d2d6-b6b2-402a-af99-c02c87e8d603
1856,1856,90368609,Internal Medicine,028221d6-54a8-4bd3-8cd5-7d728399bf66
1857,1857,96790828,Orthopaedics,563cd381-6f03-4fa6-b524-c8dd45bb5808
1858,1858,90726522,Ophthalmology,45eb2f17-8667-436d-96bc-af14a9f31876
1859,1859,96329176,Cardiology,14d6dc6a-6413-438d-afb0-73f37d863cdd
1860,1860,99776758,Paediatrics,84015a77-ad77-4cd3-8cd1-995e05fdf344
1861,1861,90815283,Cardiology,802dbc51-115c-40e5-8897-c30c521cd994
1862,1862,99109909,Orthopaedics,f6b7f435-5b25-4681-9121-65c5473dd469
1863,1863,81360012,Family Medicine,7c055b89-6465-496b-8db3-c662715ed276
1864,1864,86432645,Ophthalmology,6e621827-3c58-47e4-a086-e3ac85b2d70e
1865,1865,86067396,Obstetrics and Gynaecology (O&G),c9abb49e-4016-4c9c-a47e-add66914398c
1866,1866,95664758,Family Medicine,1723a4ea-548e-49ef-bed1-8b93467c54bd
1867,1867,81003854,Cardiology,9fda7704-082c-4731-9bd8-cb5abf2caa53
1868,1868,89024779,Cardiology,f847ea3c-43a9-48a4-b039-50a0488896c6
1869,1869,85689099,Dermatology,d443d285-ef3f-41ca-a70d-ef00bc4b096b
1870,1870,89261926,Internal Medicine,d81607a7-5ecb-44fd-b68c-e26b70593874
1871,1871,89253275,Dermatology,f37d9cc5-2cc0-400e-8988-f26d3f0fca64
1872,1872,83969041,Dermatology,f1ae6934-7aa7-4cd0-aaf3-f861cf64a396
1873,1873,85620231,Obstetrics and Gynaecology (O&G),5d1e025f-ec16-46cb-a03c-ba004cdbd326
1874,1874,98661135,General Practitioner,c40d9ec3-7b6e-4a2b-b7f3-0cf3361d8b78
1875,1875,89174550,Orthopaedics,68bbd8bb-c91d-4e9a-a005-39d7edbbdc20
1876,1876,90601190,Otorhinolaryngology (ENT),8bd995e2-03e2-42f9-ace9-5df4e5e09293
1877,1877,86090852,Dermatology,b95f877c-e7a1-45ed-b5d2-c547171b456d
1878,1878,85776393,Orthopaedics,38d28d56-2471-4454-a047-8a94d6cd97c6
1879,1879,93323901,Cardiology,ba172aa0-9cf1-4f10-9d3b-b59cde69c110
1880,1880,95999901,Obstetrics and Gynaecology (O&G),935a261b-eb1a-4901-91fc-d94f533d4d27
1881,1881,82989373,General Practitioner,1ccd3d40-e2e2-4ebd-bb10-db296d3988e8
1882,1882,81277307,General Practitioner,c2d5e6e5-9d8e-44de-98e8-9c32b6c41339
1883,1883,85419758,Obstetrics and Gynaecology (O&G),a76b33ae-9ac3-48e0-953b-fee51d6aed8f
1884,1884,84424886,Cardiology,4e1dccb8-d687-4c4c-a800-6d654fc0d492
1885,1885,83419298,Internal Medicine,1b151a1f-77a6-499d-a791-62f90f9545bb
1886,1886,87708342,Cardiology,fd405246-3b9d-40a5-becf-01b19bbdadab
1887,1887,83386135,Otorhinolaryngology (ENT),f573cfa4-dadd-4496-8213-9400764eccc2
1888,1888,85912039,Otorhinolaryngology (ENT),d1742e3f-86bf-42b0-ae4e-fcd6aa6d0e97
1889,1889,98211542,General Practitioner,01e360db-63d4-4608-8bfc-335880b467eb
1890,1890,82865704,Ophthalmology,c28d7f48-ad9e-40b7-9309-d49f2639273d
1891,1891,96504348,Dermatology,65cd61e9-e6e6-4f6c-99ac-61e944d2478d
1892,1892,85999902,General Practitioner,b1f4443c-6c97-4da5-a6b0-c9ac04318e23
1893,1893,99561144,Otorhinolaryngology (ENT),842b39af-df51-4fba-a920-19cb96e62b6b
1894,1894,91260174,Otorhinolaryngology (ENT),29a671cd-ad5e-4337-9245-363b16a03af1
1895,1895,82118183,Obstetrics and Gynaecology (O&G),b0389894-718d-44b5-b385-7185ec193025
1896,1896,96727214,Internal Medicine,4311dec5-0231-4ae7-8a8f-6b576d715cba
1897,1897,89258382,Obstetrics and Gynaecology (O&G),97278331-af10-4b96-877c-fa9f403c1b58
1898,1898,92306978,Orthopaedics,d6b5f6f6-05bd-4f19-bd36-bee758379891
1899,1899,93037840,Obstetrics and Gynaecology (O&G),474c87a4-5d5c-44d4-8da6-4b20993905a4
1900,1900,90828264,Ophthalmology,d0b50b0e-dd6a-4fd0-9a11-bfbc8d728506
1901,1901,94203028,Paediatrics,adcd6a45-df5c-467b-a43b-c812cf69d1c4
1902,1902,82050096,Dermatology,0716b894-7948-4481-ab73-11d08e2aad44
1903,1903,91575069,Internal Medicine,0f854240-4eec-473e-9668-02fe60f5d61a
1904,1904,82109044,General Practitioner,4cf71a2d-d934-4fbb-9cc1-e5a3f1feabf4
1905,1905,81295224,Otorhinolaryngology (ENT),5e42ef1f-29fb-45c9-a056-9c0db0edcad5
1906,1906,86679024,Internal Medicine,7e44759c-1e9e-4630-83ce-24b0dd488271
